candle_start_time_ist,candle_end_time_ist,checked_time_ist,pair,timeframe,open,high,low,close,volume,body,range,body_ratio,body_ratio_percent,true_range,atr14,required_body,condition_1,condition_2,final_signal,signal_text
2026-09-13 12:45:00,2026-09-13 13:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77170.73,77180.0,77134.0,77142.04,67.61923,28.69000000000233,46.0,0.6236956521739636,62.369565217396364,46.0,52.61714285714282,63.14057142857138,False,True,False,NO SIGNAL
2026-09-13 13:00:00,2026-09-13 13:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77142.03,77162.51,77100.0,77162.51,62.36487,20.479999999995925,62.50999999999476,0.3276275795872283,32.76275795872283,62.50999999999476,52.65142857142824,63.18171428571389,False,False,False,NO SIGNAL
2026-09-13 13:15:00,2026-09-13 13:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77162.51,77168.01,77091.88,77127.99,48.47827,34.51999999998952,76.1299999999901,0.45343491396287944,45.343491396287945,76.1299999999901,54.49071428571291,65.38885714285549,False,False,False,NO SIGNAL
2026-09-13 13:30:00,2026-09-13 13:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77127.99,77182.0,77041.04,77066.19,62.05552,61.80000000000291,140.9600000000064,0.4384222474460847,43.84222474460847,140.9600000000064,63.04285714285652,75.65142857142781,False,False,False,NO SIGNAL
2026-09-13 13:45:00,2026-09-13 14:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77066.19,77066.2,77012.0,77026.63,30.42668,39.55999999999767,54.19999999999709,0.7298892988929851,72.98892988929852,54.19999999999709,64.94928571428422,77.93914285714105,False,True,False,NO SIGNAL
2026-09-13 14:00:00,2026-09-13 14:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77026.62,77026.62,76756.0,76821.68,214.69997,204.94000000000233,270.61999999999534,0.7572980563151499,75.72980563151499,270.63000000000466,81.70785714285635,98.04942857142763,True,True,True,VALID SIGNAL
2026-09-13 14:15:00,2026-09-13 14:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76821.69,76876.61,76764.0,76813.71,94.7097,7.9799999999959255,112.61000000000058,0.07086404404578531,7.086404404578531,112.61000000000058,87.17999999999925,104.6159999999991,False,False,False,NO SIGNAL
2026-09-13 14:30:00,2026-09-13 14:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76813.71,76893.91,76790.89,76824.42,115.75984,10.709999999991851,103.02000000000407,0.10396039603952074,10.396039603952074,103.02000000000407,92.53714285714315,111.04457142857179,False,False,False,NO SIGNAL
2026-09-13 14:45:00,2026-09-13 15:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76824.41,76824.42,76600.01,76650.0,177.99733,174.4100000000035,224.4100000000035,0.7771935297001059,77.71935297001059,224.4100000000035,107.5335714285715,129.0402857142858,True,True,True,VALID SIGNAL
2026-09-13 15:00:00,2026-09-13 15:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76650.01,76773.36,76570.0,76720.01,176.69774,70.0,203.36000000000058,0.34421715184893686,34.421715184893685,203.36000000000058,120.35785714285677,144.42942857142813,False,False,False,NO SIGNAL
2026-09-13 15:15:00,2026-09-13 15:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76720.02,76824.01,76720.01,76808.01,67.16624,87.98999999999069,104.0,0.8460576923076027,84.60576923076027,104.0,126.35785714285677,151.62942857142812,False,True,False,NO SIGNAL
2026-09-13 15:30:00,2026-09-13 15:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76808.0,76813.26,76759.53,76792.32,46.87813,15.679999999993015,53.729999999995925,0.29182951796006334,29.182951796006336,53.729999999995925,126.86999999999951,152.2439999999994,False,False,False,NO SIGNAL
2026-09-13 15:45:00,2026-09-13 16:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76792.32,76800.0,76745.18,76755.19,22.99236,37.13000000000466,54.820000000006985,0.677307551988324,67.7307551988324,54.820000000006985,113.10071428571453,135.72085714285743,False,True,False,NO SIGNAL
2026-09-13 16:00:00,2026-09-13 16:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76755.19,76810.8,76690.35,76690.36,54.03541,64.83000000000175,120.44999999999709,0.5382316313823439,53.823163138234385,120.44999999999709,116.20214285714299,139.44257142857157,False,False,False,NO SIGNAL
2026-09-13 16:15:00,2026-09-13 16:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76690.36,76748.01,76628.45,76677.29,66.90922,13.070000000006985,119.55999999999767,0.10931749749086014,10.931749749086014,119.55999999999767,121.45642857142853,145.74771428571424,False,False,False,NO SIGNAL
2026-09-13 16:30:00,2026-09-13 16:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76677.3,76706.01,76500.0,76533.29,129.20823,144.0100000000093,206.00999999999476,0.6990437357410464,69.90437357410464,206.00999999999476,131.70642857142852,158.04771428571422,False,True,False,NO SIGNAL
2026-09-13 16:45:00,2026-09-13 17:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76533.3,76666.1,76532.79,76665.76,66.84374,132.45999999999185,133.31000000001222,0.9936238841795793,99.36238841795793,133.31000000001222,135.79071428571584,162.948857142859,False,True,False,NO SIGNAL
2026-09-13 17:00:00,2026-09-13 17:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76665.77,76796.01,76658.09,76776.0,37.34411,110.22999999999593,137.91999999999825,0.7992314385150617,79.92314385150617,137.91999999999825,135.5735714285724,162.68828571428688,False,True,False,NO SIGNAL
2026-09-13 17:15:00,2026-09-13 17:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76776.01,76800.0,76758.01,76792.32,32.50366,16.310000000012224,41.99000000000524,0.3884258156706404,38.84258156706404,41.99000000000524,134.7014285714301,161.64171428571612,False,False,False,NO SIGNAL
2026-09-13 17:30:00,2026-09-13 17:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76792.31,76808.01,76760.0,76802.0,38.39026,9.690000000002328,48.00999999999476,0.2018329514685146,20.18329514685146,48.00999999999476,118.80000000000084,142.560000000001,False,False,False,NO SIGNAL
2026-09-13 17:45:00,2026-09-13 18:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76802.01,76853.1,76802.0,76834.01,51.30039,32.0,51.10000000000582,0.6262230919764453,62.62230919764453,51.10000000000582,114.40642857142977,137.2877142857157,False,True,False,NO SIGNAL
2026-09-13 18:00:00,2026-09-13 18:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76834.0,76866.01,76716.0,76738.8,80.53491,95.19999999999709,150.00999999999476,0.634624358376111,63.462435837611096,150.00999999999476,117.76285714285768,141.3154285714292,False,True,False,NO SIGNAL
2026-09-13 18:15:00,2026-09-13 18:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76738.8,76764.01,76690.0,76763.33,122.10696,24.529999999998836,74.00999999999476,0.3314416970679715,33.14416970679715,74.00999999999476,107.01999999999991,128.4239999999999,False,False,False,NO SIGNAL
2026-09-13 18:30:00,2026-09-13 18:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76763.33,76768.82,76680.98,76768.82,96.68779,5.490000000005239,87.84000000001106,0.06250000000005176,6.250000000005176,87.84000000001106,98.76857142857209,118.5222857142865,False,False,False,NO SIGNAL
2026-09-13 18:45:00,2026-09-13 19:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76768.82,76781.65,76560.0,76584.67,140.89131,184.15000000000873,221.64999999999418,0.8308143469434404,83.08143469434404,221.64999999999418,107.1721428571431,128.60657142857173,True,True,True,VALID SIGNAL
2026-09-13 19:00:00,2026-09-13 19:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76584.67,76774.09,76584.66,76770.4,91.35451,185.72999999999593,189.42999999999302,0.9804677189463272,98.04677189463273,189.42999999999302,116.86500000000004,140.23800000000003,True,True,True,VALID SIGNAL
2026-09-13 19:15:00,2026-09-13 19:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76770.4,76922.01,76770.4,76853.02,106.59713,82.6200000000099,151.61000000000058,0.5449508607612267,54.49508607612267,151.61000000000058,123.77857142857101,148.5342857142852,False,False,False,NO SIGNAL
2026-09-13 19:30:00,2026-09-13 19:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76853.01,77016.46,76850.56,77009.52,124.46075,156.5100000000093,165.90000000000873,0.9433996383363537,94.33996383363537,165.90000000000873,127.02500000000042,152.4300000000005,True,True,True,VALID SIGNAL
2026-09-13 19:45:00,2026-09-13 20:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77009.51,77120.01,77009.51,77110.01,128.59881,100.5,110.5,0.9095022624434389,90.9502262443439,110.5,126.37785714285772,151.65342857142926,False,True,False,NO SIGNAL
2026-09-13 20:00:00,2026-09-13 20:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77110.0,77254.45,77092.03,77186.01,140.20384,76.00999999999476,162.41999999999825,0.4679842383942592,46.798423839425915,162.41999999999825,123.26428571428654,147.91714285714386,False,False,False,NO SIGNAL
2026-09-13 20:15:00,2026-09-13 20:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77186.0,77252.87,77166.29,77216.01,131.37703,30.00999999999476,86.58000000000175,0.3466158466157791,34.66158466157791,86.58000000000175,119.92642857142866,143.9117142857144,False,False,False,NO SIGNAL
2026-09-13 20:30:00,2026-09-13 20:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77216.01,77216.01,77098.63,77117.71,100.60651,98.29999999998836,117.3799999999901,0.8374510138013005,83.74510138013005,117.3799999999901,118.45928571428522,142.15114285714225,False,True,False,NO SIGNAL
2026-09-13 20:45:00,2026-09-13 21:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77117.7,77207.32,77011.33,77038.01,73.52875,79.69000000000233,195.99000000000524,0.4066023776723312,40.66023776723312,195.99000000000524,129.45928571428522,155.35114285714226,False,False,False,NO SIGNAL
2026-09-13 21:00:00,2026-09-13 21:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77038.0,77178.01,77038.0,77171.53,31.91476,133.52999999999884,140.00999999999476,0.9537175916006273,95.37175916006274,140.00999999999476,136.0307142857138,163.23685714285656,False,True,False,NO SIGNAL
2026-09-13 21:15:00,2026-09-13 21:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77171.53,77171.53,77122.0,77134.83,29.92052,36.69999999999709,49.529999999998836,0.7409650716736917,74.09650716736917,49.529999999998836,135.91857142857043,163.1022857142845,False,True,False,NO SIGNAL
2026-09-13 21:30:00,2026-09-13 21:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77134.82,77260.21,77125.66,77206.0,82.39797,71.17999999999302,134.5500000000029,0.5290226681530396,52.90226681530395,134.5500000000029,134.8142857142853,161.77714285714234,False,False,False,NO SIGNAL
2026-09-13 21:45:00,2026-09-13 22:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77206.0,77298.0,77190.33,77244.01,35.82549,38.00999999999476,107.66999999999825,0.3530231262189596,35.30231262189596,107.66999999999825,137.21857142857127,164.6622857142855,False,False,False,NO SIGNAL
2026-09-13 22:00:00,2026-09-13 22:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77244.01,77359.0,77235.44,77314.0,124.25431,69.99000000000524,123.55999999999767,0.5664454516025134,56.64454516025133,123.55999999999767,139.76999999999887,167.72399999999865,False,False,False,NO SIGNAL
2026-09-13 22:15:00,2026-09-13 22:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77314.01,77331.33,77248.18,77276.14,53.83389,37.86999999999534,83.15000000000873,0.4554419723390423,45.544197233904235,83.15000000000873,129.8771428571428,155.85257142857134,False,False,False,NO SIGNAL
2026-09-13 22:30:00,2026-09-13 22:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77276.14,77413.52,77276.13,77370.17,43.5649,94.02999999999884,137.38999999999942,0.6844020671082265,68.44020671082265,137.38999999999942,126.16000000000038,151.39200000000045,False,True,False,NO SIGNAL
2026-09-13 22:45:00,2026-09-13 23:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77370.16,77395.49,77302.01,77302.02,23.97854,68.13999999999942,93.48000000001048,0.7289259734701731,72.8925973470173,93.48000000001048,122.00785714285823,146.40942857142986,False,True,False,NO SIGNAL
2026-09-13 23:00:00,2026-09-13 23:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77302.02,77302.02,77249.35,77274.01,22.64393,28.010000000009313,52.669999999998254,0.5318017846973655,53.180178469736546,52.669999999998254,113.92000000000033,136.70400000000038,False,False,False,NO SIGNAL
2026-09-13 23:15:00,2026-09-13 23:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77274.0,77362.01,77274.0,77328.94,45.30983,54.94000000000233,88.00999999999476,0.6242472446313555,62.42472446313555,88.00999999999476,112.3135714285714,134.77628571428568,False,True,False,NO SIGNAL
2026-09-13 23:30:00,2026-09-13 23:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77328.94,77365.5,77312.12,77365.5,18.84536,36.55999999999767,53.38000000000466,0.6849007118770042,68.49007118770042,53.38000000000466,104.52500000000042,125.43000000000049,False,True,False,NO SIGNAL
2026-09-13 23:45:00,2026-09-14 00:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77365.49,77383.4,77332.54,77332.55,31.49366,32.94000000000233,50.86000000000058,0.6476602438065661,64.7660243806566,50.86000000000058,101.97357142857176,122.3682857142861,False,True,False,NO SIGNAL
2026-09-14 00:00:00,2026-09-14 00:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77332.55,77369.05,77319.0,77369.03,35.77189,36.479999999995925,50.05000000000291,0.728871128871005,72.8871128871005,50.05000000000291,97.16428571428696,116.59714285714435,False,True,False,NO SIGNAL
2026-09-14 00:15:00,2026-09-14 00:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77369.03,77380.01,77338.7,77338.87,24.05673,30.160000000003492,41.30999999999767,0.7300895666909996,73.00895666909996,41.30999999999767,86.11571428571499,103.33885714285798,False,True,False,NO SIGNAL
2026-09-14 00:30:00,2026-09-14 00:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77338.87,77409.04,77284.0,77284.01,51.92955,54.86000000000058,125.0399999999936,0.4387396033269625,43.87396033269625,125.0399999999936,85.04642857142919,102.05571428571503,False,False,False,NO SIGNAL
2026-09-14 00:45:00,2026-09-14 01:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77284.01,77284.05,77223.16,77269.49,50.77991,14.519999999989523,60.88999999999942,0.23846280177352047,23.846280177352046,60.88999999999942,85.85785714285781,103.02942857142936,False,False,False,NO SIGNAL
2026-09-14 01:00:00,2026-09-14 01:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77269.49,77272.01,77230.0,77245.66,23.15499,23.830000000001746,42.00999999999476,0.5672458938349135,56.724589383491356,42.00999999999476,79.24785714285723,95.09742857142867,False,False,False,NO SIGNAL
2026-09-14 01:15:00,2026-09-14 01:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77245.66,77284.01,77240.0,77284.0,23.12034,38.33999999999651,44.00999999999476,0.8711656441718035,87.11656441718036,44.00999999999476,74.70071428571411,89.64085714285693,False,True,False,NO SIGNAL
2026-09-14 01:30:00,2026-09-14 01:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77284.01,77300.0,77262.0,77300.0,22.08575,15.990000000005239,38.0,0.4207894736843484,42.07894736843484,38.0,68.58928571428571,82.30714285714285,False,False,False,NO SIGNAL
2026-09-14 01:45:00,2026-09-14 02:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77300.0,77332.01,77299.85,77326.01,29.19055,26.00999999999476,32.15999999998894,0.8087686567165332,80.87686567165332,32.15999999998894,64.94714285714144,77.93657142856974,False,True,False,NO SIGNAL
2026-09-14 02:00:00,2026-09-14 02:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77326.0,77362.0,77302.0,77326.01,22.40169,0.00999999999476131,60.0,0.00016666666657935518,0.01666666665793552,60.0,59.41928571428434,71.30314285714121,False,False,False,NO SIGNAL
2026-09-14 02:15:00,2026-09-14 02:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77326.01,77368.0,77326.0,77348.01,29.75798,22.0,42.0,0.5238095238095238,52.38095238095239,42.0,55.742142857140735,66.89057142856888,False,False,False,NO SIGNAL
2026-09-14 02:30:00,2026-09-14 02:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77348.01,77368.01,77314.0,77362.81,33.37989,14.80000000000291,54.00999999999476,0.2740233290132262,27.40233290132262,54.00999999999476,55.83785714285477,67.00542857142572,False,False,False,NO SIGNAL
2026-09-14 02:45:00,2026-09-14 03:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77362.81,77450.0,77362.8,77420.41,44.45102,57.60000000000582,87.19999999999709,0.6605504587156851,66.05504587156851,87.19999999999709,55.7799999999978,66.93599999999735,False,True,False,NO SIGNAL
2026-09-14 03:00:00,2026-09-14 03:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77420.41,77420.42,77350.29,77385.49,48.06266,34.919999999998254,70.13000000000466,0.4979324112362175,49.79324112362175,70.13000000000466,56.97642857142637,68.37171428571163,False,False,False,NO SIGNAL
2026-09-14 03:15:00,2026-09-14 03:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77385.49,77385.86,77316.0,77316.0,35.50735,69.49000000000524,69.86000000000058,0.9947036931005534,99.47036931005535,69.86000000000058,58.33357142856922,70.00028571428307,False,True,False,NO SIGNAL
2026-09-14 03:30:00,2026-09-14 03:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77316.0,77316.0,76827.22,76934.0,253.67036,382.0,488.77999999999884,0.781537706125457,78.1537706125457,488.77999999999884,89.67142857142608,107.60571428571129,True,True,True,VALID SIGNAL
2026-09-14 03:45:00,2026-09-14 04:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76934.01,76934.01,76720.2,76836.0,161.90504,98.00999999999476,213.80999999999767,0.45839764276692313,45.839764276692314,213.80999999999767,101.99285714285465,122.39142857142556,False,False,False,NO SIGNAL
2026-09-14 04:00:00,2026-09-14 04:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76836.01,76886.01,76727.61,76740.0,123.64907,96.00999999999476,158.39999999999418,0.6061237373737266,60.61237373737266,158.39999999999418,104.37571428571184,125.2508571428542,False,True,False,NO SIGNAL
2026-09-14 04:15:00,2026-09-14 04:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76740.0,76816.01,76667.68,76714.0,147.71992,26.0,148.33000000000175,0.1752848378615229,17.52848378615229,148.33000000000175,110.62142857142628,132.74571428571153,False,False,False,NO SIGNAL
2026-09-14 04:30:00,2026-09-14 04:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76714.0,76770.59,76674.41,76728.0,103.34608,14.0,96.17999999999302,0.14556040756915176,14.556040756915175,96.17999999999302,114.49071428571187,137.38885714285425,False,False,False,NO SIGNAL
2026-09-14 04:45:00,2026-09-14 05:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76728.0,76759.64,76622.97,76743.83,70.78626,15.830000000001746,136.66999999999825,0.11582644325749578,11.582644325749577,136.66999999999825,121.10928571428356,145.33114285714026,False,False,False,NO SIGNAL
2026-09-14 05:00:00,2026-09-14 05:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76743.83,76875.68,76736.0,76828.57,146.71539,84.74000000000524,139.67999999999302,0.6066723940435959,60.667239404359584,139.67999999999302,128.3721428571402,154.04657142856823,False,True,False,NO SIGNAL
2026-09-14 05:15:00,2026-09-14 05:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76828.56,76876.8,76789.99,76842.01,63.89051,13.44999999999709,86.80999999999767,0.15493606727332623,15.493606727332624,86.80999999999767,132.27571428571224,158.7308571428547,False,False,False,NO SIGNAL
2026-09-14 05:30:00,2026-09-14 05:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76842.01,77083.34,76830.0,76906.0,94.15869,63.99000000000524,253.3399999999965,0.2525854582774379,25.258545827743788,253.3399999999965,146.085714285712,175.30285714285438,False,False,False,NO SIGNAL
2026-09-14 05:45:00,2026-09-14 06:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76906.0,76934.01,76388.72,76472.96,357.55941,433.0399999999936,545.2899999999936,0.7941462341139552,79.41462341139552,545.2899999999936,182.03499999999727,218.4419999999967,True,True,True,VALID SIGNAL
2026-09-14 06:00:00,2026-09-14 06:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76472.96,76815.97,76451.7,76801.11,133.53299,328.1499999999942,364.2700000000041,0.9008427814532916,90.08427814532915,364.2700000000041,204.19642857142648,245.03571428571178,True,True,True,VALID SIGNAL
2026-09-14 06:15:00,2026-09-14 06:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76801.11,76885.72,76761.27,76808.0,99.68122,6.889999999999418,124.44999999999709,0.055363599839289505,5.536359983928951,124.44999999999709,206.8571428571408,248.22857142856893,False,False,False,NO SIGNAL
2026-09-14 06:30:00,2026-09-14 06:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76808.01,76884.01,76702.0,76758.0,70.47601,50.00999999999476,182.00999999999476,0.2747651227954299,27.47651227954299,182.00999999999476,214.84857142856865,257.81828571428235,False,False,False,NO SIGNAL
2026-09-14 06:45:00,2026-09-14 07:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76758.01,76902.37,76654.01,76854.01,92.69613,96.0,248.36000000000058,0.3865356740215807,38.65356740215807,248.36000000000058,227.59857142856865,273.11828571428237,False,False,False,NO SIGNAL
2026-09-14 07:00:00,2026-09-14 07:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76854.0,76963.24,76636.41,76822.0,276.14456,32.0,326.83000000000175,0.09791022855918927,9.791022855918927,326.83000000000175,216.0307142857117,259.23685714285403,False,False,False,NO SIGNAL
2026-09-14 07:15:00,2026-09-14 07:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,76822.0,77170.76,76774.94,77118.97,109.14909,296.97000000000116,395.81999999999243,0.7502652720933931,75.0265272093393,395.81999999999243,229.0314285714256,274.8377142857107,True,True,True,VALID SIGNAL
2026-09-14 07:30:00,2026-09-14 07:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77118.96,77399.95,77016.0,77381.48,222.0607,262.5199999999895,383.9499999999971,0.6837348613100444,68.37348613100444,383.9499999999971,245.1421428571401,294.1705714285681,False,True,False,NO SIGNAL
2026-09-14 07:45:00,2026-09-14 08:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77381.47,77666.66,77279.89,77533.99,223.49707,152.52000000000407,386.7700000000041,0.3943428911239302,39.43428911239302,386.7700000000041,262.17357142856883,314.6082857142826,False,False,False,NO SIGNAL
2026-09-14 08:00:00,2026-09-14 08:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77534.0,77665.0,77440.0,77496.74,280.09033,37.25999999999476,225.0,0.1655999999999767,16.55999999999767,225.0,271.3749999999979,325.6499999999975,False,False,False,NO SIGNAL
